SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,3,5,51,79,Virginia,Greene County,20554,20606,21028,21107,52,422,79,48,247,251,47,192,190,1,55,61,0,3,11,49,373,14,49,376,25,2,-9,-7,159,159,159,159,11.8653024,11.91408568,9.223231013,9.018630592,2.642071384,2.895455085,0.144112985,0.522131245,17.91804775,0.664530675,18.06216073,1.18666192
50,3,5,51,81,Virginia,Greensville County,11389,11382,11412,11226,-7,30,-186,30,109,109,46,167,168,-16,-58,-59,0,2,4,6,86,-136,6,88,-132,3,0,5,3311,3311,3311,3306,9.56392033,9.629825956,14.65297885,14.84230056,-5.089058524,-5.2124746,0.175484777,0.353388109,7.545845398,-12.01519569,7.721330175,-11.66180758
50,3,5,51,83,Virginia,Halifax County,34022,33920,33758,33644,-102,-162,-114,85,353,364,138,608,619,-53,-255,-255,0,4,7,-46,67,148,-46,71,155,-3,22,-14,620,620,620,620,10.43175035,10.80086644,17.96743403,18.3674075,-7.535683679,-7.566541052,0.118206803,0.20770897,1.979963947,4.391561081,2.09817075,4.599270051
50,3,5,51,85,Virginia,Hanover County,109980,110195,111821,112938,215,1626,1117,264,966,986,272,1166,1184,-8,-200,-198,1,39,104,197,1797,1249,198,1836,1353,25,-10,-38,2069,2068,2057,2072,8.702075526,8.773842204,10.50374748,10.53572938,-1.801671952,-1.761887177,0.351326031,0.925435689,16.18802249,11.11412669,16.53934852,12.03956238
50,3,5,51,87,Virginia,Henrico County,334389,334344,333867,333962,-45,-477,95,886,3649,3736,873,3620,3703,13,29,33,48,798,1980,-178,-1457,-1850,-130,-659,130,72,153,-68,4107,4105,4102,4103,10.92169988,11.18849286,10.83490095,11.08966517,0.08679893,0.098827694,2.388467116,5.929661635,-4.36089798,-5.540340416,-1.972430864,0.389321219
50,3,5,51,89,Virginia,Henry County,50949,50846,50296,49906,-103,-550,-390,92,348,352,189,904,905,-97,-556,-553,0,9,28,-14,-39,157,-14,-30,185,8,36,-22,690,690,690,690,6.881414249,7.025807868,17.87585771,18.06351171,-10.99444346,-11.03770384,0.17796761,0.55887108,-0.771192976,3.133669987,-0.593225366,3.692541067
50,3,5,51,91,Virginia,Highland County,2233,2241,2241,2301,8,0,60,7,17,17,10,29,29,-3,-12,-12,0,0,-1,12,13,72,12,13,71,-1,-1,1,0,0,0,0,7.585899152,7.485689124,12.9406515,12.76970498,-5.354752343,-5.284015852,0,-0.440334654,5.800981705,31.70409511,5.800981705,31.26376046
50,3,5,51,93,Virginia,Isle of Wight County,38610,38702,39393,40151,92,691,758,84,360,370,91,444,442,-7,-84,-72,2,35,91,94,750,732,96,785,823,3,-10,7,198,198,199,198,9.219540304,9.303027255,11.37076637,11.11334607,-2.151226071,-1.810318817,0.896344196,2.288041839,19.20737563,18.40490798,20.10371983,20.69294981
50,3,5,51,95,Virginia,James City County,78255,78478,79914,81199,223,1436,1285,220,743,766,205,954,965,15,-211,-199,0,62,168,213,1625,1296,213,1687,1464,-5,-40,20,1398,1397,1398,1398,9.381786959,9.508854034,12.04606293,11.9791699,-2.664275974,-2.470315865,0.782867822,2.085492791,20.51871307,16.08808724,21.30158089,18.17358003
50,3,5,51,97,Virginia,King and Queen County,6606,6588,6668,6718,-18,80,50,11,58,58,24,112,112,-13,-54,-54,0,0,0,-6,142,103,-6,142,103,1,-8,1,0,0,0,0,8.750754375,8.665770208,16.89800845,16.73390109,-8.147254074,-8.068130883,0,0,21.42426071,15.38921261,21.42426071,15.38921261
50,3,5,51,99,Virginia,King George County,26722,26822,27522,27856,100,700,334,79,308,314,57,237,234,22,71,80,0,7,24,75,637,235,75,644,259,3,-15,-5,201,201,201,201,11.335198,11.34024342,8.722214044,8.451009426,2.612983954,2.889233992,0.257618136,0.866770198,23.44325041,8.487124851,23.70086854,9.353895049
50,3,5,51,101,Virginia,King William County,17811,17916,18205,18492,105,289,287,51,200,207,54,196,196,-3,4,11,0,7,22,116,279,243,116,286,265,-8,-1,11,69,69,69,69,11.07389054,11.28157615,10.85241272,10.6820721,0.221477811,0.599504047,0.387586169,1.199008093,15.4480773,13.24358939,15.83566346,14.44259749
50,3,5,51,103,Virginia,Lancaster County,10919,10897,10896,10750,-22,-1,-146,8,59,60,61,255,253,-53,-196,-193,0,3,7,35,201,41,35,204,48,-4,-9,-1,227,227,227,227,5.414582664,5.543749423,23.40200982,23.3761434,-17.98742716,-17.83239398,0.275317763,0.646770766,18.44629009,3.788228772,18.72160786,4.434999538
50,3,5,51,105,Virginia,Lee County,22173,22107,22061,21982,-66,-46,-79,55,214,221,78,386,390,-23,-172,-169,0,2,7,-43,110,97,-43,112,104,0,14,-14,1478,1478,1478,1478,9.690273501,10.03564698,17.47871762,17.70996526,-7.788444122,-7.67431828,0.090563304,0.317871171,4.980981706,4.404786232,5.07154501,4.722657403
50,3,5,51,107,Virginia,Loudoun County,420955,422669,428435,432085,1714,5766,3650,1183,4699,4810,515,1930,1950,668,2769,2860,66,999,2564,873,1703,-1753,939,2702,811,107,295,-21,1236,1236,1235,1237,11.04212881,11.17928694,4.535285935,4.532143355,6.506842877,6.647143588,2.347539196,5.959187468,4.001861112,-4.074280668,6.349400308,1.884906801
50,3,5,51,109,Virginia,Louisa County,37603,37798,39032,40116,195,1234,1084,105,408,415,97,417,411,8,-9,4,1,24,57,201,1276,985,202,1300,1042,-15,-57,38,101,101,101,101,10.62085123,10.48668318,10.85513471,10.38560671,-0.234283483,0.101076464,0.624755955,1.440339617,33.21619159,24.89007935,33.84094755,26.33041896
50,3,5,51,111,Virginia,Lunenburg County,11937,11947,11997,12031,10,50,34,34,122,122,44,179,174,-10,-57,-52,1,15,42,17,89,50,18,104,92,2,3,-6,984,984,984,984,10.19044437,10.15481938,14.95155363,14.48310305,-4.761109255,-4.328283669,1.252923488,3.495921425,7.434012696,4.16181122,8.686936184,7.657732645
50,3,5,51,113,Virginia,Madison County,13842,13860,13950,14000,18,90,50,21,125,131,33,160,161,-12,-35,-30,0,7,16,31,116,70,31,123,86,-1,2,-6,244,243,244,243,8.989572096,9.373881932,11.50665228,11.52057245,-2.517080187,-2.146690519,0.503416037,1.14490161,8.342322905,5.008944544,8.845738943,6.153846154
50,3,5,51,115,Virginia,Mathews County,8535,8520,8545,8490,-15,25,-55,13,56,56,44,147,143,-31,-91,-87,0,0,-1,19,117,35,19,117,34,-3,-1,-2,99,99,108,109,6.563140932,6.574699149,17.22824495,16.7889639,-10.66510401,-10.21426475,0,-0.117405342,13.71227659,4.109186968,13.71227659,3.991781626
50,3,5,51,117,Virginia,Mecklenburg County,30315,30278,30300,30508,-37,22,208,66,267,272,142,533,532,-76,-266,-260,2,33,86,37,252,376,39,285,462,0,3,6,909,909,909,909,8.815081383,8.946191291,17.59714748,17.49769767,-8.782066097,-8.551506381,1.089504441,2.828575188,8.319852092,12.36679384,9.409356532,15.19536903
50,3,5,51,119,Virginia,Middlesex County,10626,10616,10772,10943,-10,156,171,12,83,83,45,197,200,-33,-114,-117,0,8,29,26,273,249,26,281,278,-3,-11,10,374,374,374,374,7.761361511,7.644485379,18.42154479,18.4204467,-10.66018328,-10.77596132,0.748083037,2.670964771,25.52833365,22.93345614,26.27641668,25.60442091
50,3,5,51,121,Virginia,Montgomery County,99717,99561,98835,98915,-156,-726,80,182,673,690,168,747,769,14,-74,-79,17,259,701,-186,-924,-527,-169,-665,174,-1,13,-15,10912,10903,10986,10921,6.784410976,6.978508217,7.530393758,7.777496839,-0.745982782,-0.798988622,2.610939737,7.089759798,-9.314703925,-5.329962073,-6.703764189,1.759797724
50,3,5,51,125,Virginia,Nelson County,14770,14737,14800,14652,-33,63,-148,33,134,135,51,228,231,-18,-94,-96,0,8,24,-16,149,-69,-16,157,-45,1,0,-7,67,67,67,67,9.073365609,9.167458916,15.43826387,15.68654081,-6.364898263,-6.519081896,0.541693469,1.629770474,10.08904086,-4.685590113,10.63073433,-3.055819639
50,3,5,51,127,Virginia,New Kent County,22942,23119,23979,24986,177,860,1007,56,230,241,45,216,213,11,14,28,0,1,0,182,885,937,182,886,937,-16,-40,42,591,591,591,591,9.766869082,9.843765955,9.172364007,8.700091902,0.594505075,1.143674053,0.042464648,0,37.58121364,38.27223527,37.62367829,38.27223527
50,3,5,51,131,Virginia,Northampton County,12278,12208,12039,11900,-70,-169,-139,22,101,100,79,238,236,-57,-137,-136,0,5,14,-12,-40,-11,-12,-35,3,-1,3,-6,267,267,267,267,8.330927537,8.35456786,19.63129459,19.71678015,-11.30036706,-11.36221229,0.412422155,1.1696395,-3.299377243,-0.919002465,-2.886955087,0.250637036
50,3,5,51,133,Virginia,Northumberland County,11838,11838,12046,12302,0,208,256,16,79,79,50,220,217,-34,-141,-138,0,-1,-1,40,372,370,40,371,369,-6,-22,25,0,0,0,0,6.615307319,6.489239363,18.42237481,17.82487268,-11.80706749,-11.33563332,-0.083738067,-0.08214227,31.15056105,30.39264005,31.06682298,30.31049778
50,3,5,51,135,Virginia,Nottoway County,15642,15639,15584,15559,-3,-55,-25,38,151,152,49,239,238,-11,-88,-86,0,1,3,5,25,67,5,26,70,3,7,-9,2340,2340,2342,2340,9.672356916,9.761423113,15.30922717,15.28433356,-5.636870256,-5.522910445,0.064055344,0.192659667,1.601383595,4.302732556,1.665438939,4.495392223
50,3,5,51,137,Virginia,Orange County,36184,36391,37189,37991,207,798,802,103,392,404,91,469,470,12,-77,-66,2,9,23,206,895,830,208,904,853,-13,-29,15,240,240,240,240,10.65506931,10.74753924,12.74802936,12.50332535,-2.092960043,-1.755786113,0.244631693,0.611864858,24.32726284,22.08034052,24.57189454,22.69220537
50,3,5,51,139,Virginia,Page County,23708,23687,23801,23750,-21,114,-51,54,228,234,100,378,378,-46,-150,-144,0,9,17,19,253,83,19,262,100,6,2,-7,200,200,200,200,9.602425876,9.84206431,15.91981132,15.89871927,-6.317385445,-6.05665496,0.379043127,0.715021766,10.65532345,3.490988623,11.03436658,4.206010389
50,3,5,51,141,Virginia,Patrick County,17604,17583,17668,17643,-21,85,-25,33,131,134,60,318,320,-27,-187,-186,0,0,0,7,274,165,7,274,165,-1,-2,-4,349,349,349,349,7.432413265,7.589702925,18.04204136,18.1246637,-10.6096281,-10.53496078,0,0,15.54565828,9.345529722,15.54565828,9.345529722
50,3,5,51,143,Virginia,Pittsylvania County,60502,60365,60090,59952,-137,-275,-138,115,464,474,191,859,873,-76,-395,-399,0,3,3,-62,79,283,-62,82,286,1,38,-25,1294,1294,1294,1294,7.704121871,7.897235967,14.26258769,14.54490928,-6.558465817,-6.647673314,0.049811133,0.049982506,1.311693163,4.715016411,1.361504296,4.764998917
50,3,5,51,145,Virginia,Powhatan County,30334,30438,31172,31489,104,734,317,53,250,256,70,300,300,-17,-50,-44,0,1,1,125,807,363,125,808,364,-4,-24,-3,1066,1066,1066,1066,8.115565655,8.170951629,9.738678786,9.57533394,-1.623113131,-1.404382311,0.032462263,0.03191778,26.19704593,11.58615407,26.2295082,11.61807185
50,3,5,51,147,Virginia,Prince Edward County,21846,21898,21957,21927,52,59,-30,74,237,243,68,290,286,6,-53,-43,0,22,55,43,78,-31,43,100,24,3,12,-11,4404,4399,4379,4412,10.80834569,11.07465135,13.22540189,13.03436332,-2.417056208,-1.959711968,1.003306351,2.506608331,3.557177061,-1.412815605,4.560483411,1.093792726
50,3,5,51,149,Virginia,Prince George County,43010,43045,42998,43134,35,-47,136,81,367,378,68,300,298,13,67,80,6,-20,27,4,-119,52,10,-139,79,12,25,-23,9334,9319,9299,9294,8.530618412,8.777225654,6.973257557,6.919611759,1.557360855,1.857613895,-0.464883837,0.62694469,-2.766058831,1.207449032,-3.230942668,1.834393721
50,3,5,51,153,Virginia,Prince William County,482198,482790,485205,486943,592,2415,1738,1530,6169,6318,736,2754,2770,794,3415,3548,92,1385,3651,-404,-2598,-5592,-312,-1213,-1941,110,213,131,2979,2979,3039,3043,12.74593361,12.99802088,5.690112036,5.698720771,7.055821569,7.299300107,2.861585029,7.511201998,-5.367796321,-11.50442114,-2.506211292,-3.993219139
50,3,5,51,155,Virginia,Pulaski County,33800,33804,33808,33706,4,4,-102,76,293,301,116,560,560,-40,-267,-259,0,4,18,45,259,145,45,263,163,-1,8,-6,1061,1061,1061,1061,8.667100515,8.916669135,16.56510679,16.58915188,-7.898006271,-7.672482744,0.118322191,0.533222739,7.661361888,4.295405397,7.77968408,4.828628136
50,3,5,51,157,Virginia,Rappahannock County,7350,7321,7437,7502,-29,116,65,11,47,49,19,80,78,-8,-33,-29,0,6,16,-20,149,77,-20,155,93,-1,-6,1,4,4,4,4,6.369426752,6.56001071,10.84157745,10.44246603,-4.472150698,-3.882455318,0.813118309,2.142044314,20.192438,10.30858826,21.00555631,12.45063257
50,3,5,51,159,Virginia,Richmond County,8920,8919,9049,9080,-1,130,31,17,91,90,31,136,134,-14,-45,-44,1,11,24,11,169,56,12,180,80,1,-5,-5,1549,1549,1549,1549,10.12911843,9.92884329,15.13802315,14.78294445,-5.00890472,-4.854101164,1.224398931,2.647691544,18.81121995,6.177946936,20.03561888,8.82563848
50,3,5,51,161,Virginia,Roanoke County,96936,96922,96751,96914,-14,-171,163,163,713,731,275,1203,1237,-112,-490,-506,1,59,156,74,191,555,75,250,711,23,69,-42,2153,2153,2149,2154,7.362926169,7.549118323,12.42300166,12.77463662,-5.060075488,-5.225518292,0.609274396,1.611029355,1.972396772,5.731546743,2.581671167,7.342576098
50,3,5,51,163,Virginia,Rockbridge County,22650,22645,22639,22593,-5,-6,-46,33,115,117,64,338,340,-31,-223,-223,0,0,1,25,216,184,25,216,185,1,1,-8,491,491,491,491,5.07905662,5.173328617,14.92800989,15.03360453,-9.848953273,-9.860275911,0,0.044216484,9.539793305,8.135833039,9.539793305,8.180049523
50,3,5,51,165,Virginia,Rockingham County,83759,83765,84470,85397,6,705,927,210,835,856,249,937,949,-39,-102,-93,2,94,245,28,679,792,30,773,1037,15,34,-17,2265,2264,2251,2269,9.926590781,10.07847316,11.13918031,11.17344746,-1.212589532,-1.094974303,1.117484471,2.884609724,8.072042084,9.324942455,9.189526555,12.20955218
50,3,5,51,167,Virginia,Russell County,25786,25756,25577,25448,-30,-179,-129,43,219,223,83,411,418,-40,-192,-195,0,1,3,4,-1,78,4,0,81,6,13,-15,312,312,312,312,8.532522939,8.740813327,16.01309099,16.38412543,-7.480568056,-7.643312102,0.038961292,0.117589417,-0.038961292,3.057324841,0,3.174914258
50,3,5,51,169,Virginia,Scott County,21568,21585,21482,21476,17,-103,-6,39,170,172,67,403,401,-28,-233,-229,0,1,1,45,120,228,45,121,229,0,9,-6,770,770,770,770,7.894675738,8.007821593,18.71502543,18.66939802,-10.82034969,-10.66157642,0.046439269,0.046557102,5.572712286,10.61501932,5.619151555,10.66157642
50,3,5,51,171,Virginia,Shenandoah County,44192,44263,44829,44968,71,566,139,130,513,529,167,648,657,-37,-135,-128,1,39,102,107,671,180,108,710,282,0,-9,-15,453,453,449,449,11.51618552,11.78213081,14.54676065,14.63300556,-3.030575136,-2.850874751,0.875499484,2.271790817,15.06308086,4.009042618,15.93858034,6.280833435
50,3,5,51,173,Virginia,Smyth County,29800,29782,29600,29449,-18,-182,-151,58,269,275,114,556,559,-56,-287,-284,0,10,26,32,76,119,32,86,145,6,19,-12,537,537,537,537,9.059984507,9.314298295,18.72621333,18.93342817,-9.666228824,-9.619129875,0.336802398,0.880624566,2.559698225,4.030550898,2.896500623,4.911175464
50,3,5,51,175,Virginia,Southampton County,18001,17952,18037,17932,-49,85,-105,29,105,105,57,236,238,-28,-131,-133,0,0,0,-22,215,38,-22,215,38,1,1,-10,1448,1448,1448,1448,5.835116286,5.838360811,13.11511851,13.23361784,-7.280002223,-7.395257027,0,0,11.94809525,2.112930579,11.94809525,2.112930579
50,3,5,51,177,Virginia,Spotsylvania County,140094,140594,143957,146688,500,3363,2731,374,1527,1566,300,1184,1194,74,343,372,0,93,227,411,2987,2146,411,3080,2373,15,-60,-14,321,321,321,321,10.73269818,10.77603262,8.321882545,8.216208777,2.410815636,2.55982384,0.653661382,1.562043042,20.99447902,14.76715581,21.6481404,16.32919885
50,3,5,51,179,Virginia,Stafford County,156937,157746,161584,163380,809,3838,1796,451,1772,1822,214,942,924,237,830,898,-9,175,423,547,2835,561,538,3010,984,34,-2,-86,3212,3212,3371,3368,11.09823693,11.21354981,5.899852817,5.686783767,5.198384117,5.526766042,1.096044844,2.603365296,17.75592647,3.452690144,18.85197132,6.05605544
50,3,5,51,181,Virginia,Surry County,6558,6551,6524,6527,-7,-27,3,19,62,62,27,93,89,-8,-31,-27,0,0,-1,0,1,31,0,1,30,1,3,0,1,1,1,1,9.48374761,9.501187649,14.22562142,13.63880162,-4.741873805,-4.137613976,0,-0.153244962,0.152963671,4.750593824,0.152963671,4.597348862
50,3,5,51,183,Virginia,Sussex County,10831,10789,10812,10680,-42,23,-132,25,98,99,45,159,154,-20,-61,-55,0,0,0,-23,85,-76,-23,85,-76,1,-1,-1,2148,2147,2146,2143,9.073653998,9.212730318,14.72154067,14.33091383,-5.647886672,-5.11818351,0,0,7.870006018,-7.072399032,7.870006018,-7.072399032
50,3,5,51,185,Virginia,Tazewell County,40439,40405,40057,39821,-34,-348,-236,97,342,353,154,724,740,-57,-382,-387,0,9,28,17,-3,148,17,6,176,6,28,-25,1740,1740,1739,1740,8.500907261,8.83847868,17.99607268,18.52825559,-9.49516542,-9.68977691,0.223708086,0.70106913,-0.074569362,3.705651118,0.149138724,4.406720248
50,3,5,51,187,Virginia,Warren County,40724,40786,40957,41440,62,171,483,111,441,453,95,462,463,16,-21,-10,0,32,87,37,133,401,37,165,488,9,27,5,1134,1131,1127,1128,10.78991473,10.99554595,11.3037202,11.23827324,-0.513805463,-0.242727284,0.782941659,2.111727369,3.254101269,9.733364079,4.037042927,11.84509145
50,3,5,51,191,Virginia,Washington County,53934,53889,53793,53958,-45,-96,165,114,483,493,177,846,870,-63,-363,-377,0,3,7,8,234,540,8,237,547,10,30,-5,1954,1953,1948,1954,8.970858639,9.150727139,15.71293252,16.14834201,-6.742073884,-6.997614871,0.055719619,0.129929189,4.346130273,10.02310883,4.401849891,10.15303802
50,3,5,51,193,Virginia,Westmoreland County,18477,18508,18732,18712,31,224,-20,39,172,178,63,291,286,-24,-119,-108,0,1,8,62,353,84,62,354,92,-7,-11,-4,80,80,80,80,9.237379162,9.507531247,15.62835661,15.27614571,-6.390977444,-5.768614464,0.053705693,0.427304775,18.95810956,4.486700139,19.01181525,4.914004914
50,3,5,51,195,Virginia,Wise County,36118,36061,35707,35421,-57,-354,-286,84,334,343,125,604,617,-41,-270,-274,0,10,25,-22,-111,-17,-22,-101,8,6,17,-20,2652,2652,2650,2650,9.307769479,9.644584411,16.83201427,17.34900461,-7.524244789,-7.7044202,0.278675733,0.702958048,-3.093300635,-0.478011472,-2.814624902,0.224946575
50,3,5,51,197,Virginia,Wythe County,28285,28312,28200,28111,27,-112,-89,77,253,262,92,486,494,-15,-233,-232,0,1,2,40,105,150,40,106,152,2,15,-9,149,149,149,149,8.95385051,9.305464297,17.19988675,17.54541741,-8.24603624,-8.239953118,0.035390714,0.071034079,3.716024915,5.327555895,3.751415629,5.398589974
50,3,5,51,199,Virginia,York County,70055,70228,71176,71341,173,948,165,154,605,626,124,555,547,30,50,79,5,44,114,120,835,-8,125,879,106,18,19,-20,1033,1033,1035,1035,8.557042234,8.784916887,7.849848661,7.676277216,0.707193573,1.108639671,0.622330344,1.599809146,11.81013267,-0.112267308,12.43246301,1.487541837
50,3,5,51,510,Virginia,Alexandria city,159461,159125,155203,155525,-336,-3922,322,610,2380,2433,249,858,840,361,1522,1593,35,752,1882,-740,-5926,-3077,-705,-5174,-1195,8,-270,-76,1380,1378,1379,1382,15.14341707,15.65999846,5.459265481,5.406657913,9.684151587,10.25334054,4.784810771,12.11348832,-37.70583594,-19.80510286,-32.92102517,-7.691614531
50,3,5,51,520,Virginia,Bristol city,17218,17295,17095,16975,77,-200,-120,53,174,173,63,307,305,-10,-133,-132,0,0,2,92,-75,19,92,-75,21,-5,8,-9,297,297,297,297,10.1192207,10.15556208,17.85402733,17.90431465,-7.73480663,-7.748752568,0,0.117405342,-4.361733062,1.115350749,-4.361733062,1.23275609
50,3,5,51,530,Virginia,Buena Vista city,6641,6621,6615,6591,-20,-6,-24,20,91,92,21,104,103,-1,-13,-11,0,1,3,-18,1,-13,-18,2,-10,-1,5,-3,567,567,567,567,13.75037776,13.93306073,15.71471744,15.59897017,-1.96433968,-1.665909435,0.151103052,0.454338937,0.151103052,-1.96880206,0.302206105,-1.514463123
50,3,5,51,540,Virginia,Charlottesville city,46554,46465,45730,45373,-89,-735,-357,133,554,566,69,317,320,64,237,246,3,124,324,-156,-1060,-960,-153,-936,-636,0,-36,33,2418,2426,2423,2418,12.01800532,12.42549642,6.876728673,7.025015642,5.141276642,5.400480775,2.689950648,7.112828337,-22.99473941,-21.07504692,-20.30478876,-13.96221859
50,3,5,51,550,Virginia,Chesapeake city,249415,249803,251739,252488,388,1936,749,684,2814,2878,531,2260,2289,153,554,589,2,184,504,152,1020,-240,154,1204,264,81,178,-104,4034,4033,4030,4022,11.22139322,11.41549342,9.012206356,9.079244071,2.209186868,2.336249348,0.733737155,1.999099612,4.067455966,-0.951952196,4.80119312,1.047147416
50,3,5,51,570,Virginia,Colonial Heights city,18171,18187,18218,18294,16,31,76,67,258,265,81,290,288,-14,-32,-23,0,4,7,28,51,101,28,55,108,2,8,-9,195,195,195,195,14.17387722,14.51577564,15.93187749,15.77563541,-1.758000275,-1.259859772,0.219750034,0.383435583,2.801812938,5.532427695,3.021562972,5.915863278
50,3,5,51,580,Virginia,Covington city,5744,5742,5731,5679,-2,-11,-52,18,91,91,21,106,106,-3,-15,-15,0,0,0,0,1,-34,0,1,-34,1,3,-3,76,76,76,76,15.8633313,15.95092025,18.47816613,18.58019281,-2.61483483,-2.629272568,0,0,0.174322322,-5.959684487,0.174322322,-5.959684487
50,3,5,51,590,Virginia,Danville city,42592,42577,42376,42229,-15,-201,-147,132,463,475,170,800,807,-38,-337,-332,0,21,51,12,88,145,12,109,196,11,27,-11,1488,1487,1480,1488,10.90014479,11.22865079,18.83394348,19.07688671,-7.933798689,-7.84823592,0.494391016,1.205602506,2.071733782,3.427693399,2.566124798,4.633295905
50,3,5,51,595,Virginia,Emporia city,5766,5709,5622,5481,-57,-87,-141,16,58,58,38,125,124,-22,-67,-66,0,0,-1,-33,-19,-77,-33,-19,-78,-2,-1,3,197,197,197,197,10.23740182,10.44762677,22.06336599,22.3363055,-11.82596417,-11.88867874,0,-0.180131496,-3.35363163,-13.87012519,-3.35363163,-14.05025669
50,3,5,51,600,Virginia,Fairfax city,24148,24175,24391,24835,27,216,444,157,611,624,64,262,262,93,349,362,4,143,355,-66,-285,-281,-62,-142,74,-4,9,8,323,323,323,323,25.16163571,25.35245602,10.78944117,10.64478121,14.37219454,14.70767481,5.888893465,14.42327225,-11.73660586,-11.416731,-5.847712391,3.006541259
50,3,5,51,610,Virginia,Falls Church city,14658,14677,14546,14586,19,-131,40,53,174,177,34,106,104,19,68,73,0,23,52,0,-216,-88,0,-193,-36,0,-6,3,175,175,175,175,11.90842829,12.15158589,7.254559765,7.13991487,4.653868528,5.011671015,1.57410259,3.569957435,-14.7828765,-6.041466429,-13.20877391,-2.471508994
50,3,5,51,620,Virginia,Franklin city,8179,8149,8128,8247,-30,-21,119,22,141,142,40,171,168,-18,-30,-26,0,0,-1,-12,5,144,-12,5,143,0,4,2,113,113,113,113,17.3250599,17.34351145,21.01124286,20.51908397,-3.686182958,-3.175572519,0,-0.122137405,0.614363826,17.58778626,0.614363826,17.46564886
50,3,5,51,630,Virginia,Fredericksburg city,27979,27995,28458,28757,16,463,299,73,375,388,69,239,236,4,136,152,2,94,256,3,231,-94,5,325,162,7,2,-15,2320,2321,2308,2324,13.28538785,13.56287687,8.46722052,8.249584899,4.818167325,5.313291969,3.330203886,8.948702263,8.183798912,-3.285851612,11.5140028,5.662850651
50,3,5,51,640,Virginia,Galax city,6725,6714,6659,6730,-11,-55,71,25,108,113,32,150,149,-7,-42,-36,0,-1,-4,-3,-16,109,-3,-17,105,-1,4,2,276,276,276,276,16.15194796,16.87952797,22.43326105,22.25707671,-6.281313094,-5.377548734,-0.149555074,-0.597505415,-2.392881178,16.28202256,-2.542436252,15.68451714
50,3,5,51,650,Virginia,Hampton city,137158,137276,137847,138037,118,571,190,377,1574,1619,308,1498,1517,69,76,102,0,80,243,14,322,-77,14,402,166,35,93,-78,3647,3646,3453,3509,11.44215496,11.73681692,10.8896748,10.99737571,0.552480163,0.739441214,0.581558067,1.761609952,2.340771219,-0.558205623,2.922329285,1.203404329
50,3,5,51,660,Virginia,Harrisonburg city,51810,51706,51526,51158,-104,-180,-368,181,630,649,104,362,354,77,268,295,4,173,473,-183,-628,-1157,-179,-455,-684,-2,7,21,7319,7311,7340,7330,12.20551767,12.640723,7.0133292,6.894939815,5.192188469,5.74578318,3.3516739,9.212730318,-12.16676999,-22.5351564,-8.815096094,-13.32242608
50,3,5,51,670,Virginia,Hopewell city,23032,23010,23145,22962,-22,135,-183,88,319,322,67,349,347,21,-30,-25,1,5,22,-48,152,-166,-47,157,-144,4,8,-14,250,250,250,249,13.82298776,13.96751036,15.12295526,15.05194439,-1.299967501,-1.084434034,0.21666125,0.95430195,6.586502004,-7.200641985,6.803163254,-6.246340035
50,3,5,51,678,Virginia,Lexington city,7317,7321,7433,7457,4,112,24,24,100,102,22,90,87,2,10,15,0,13,33,1,89,-20,1,102,13,1,0,-4,2696,2693,2679,2702,13.55564593,13.70047011,12.20008133,11.6856951,1.355564593,2.014775017,1.76223397,4.432505037,12.06452488,-2.686366689,13.82675885,1.746138348
50,3,5,51,680,Virginia,Lynchburg city,79007,78973,79118,79287,-34,145,169,303,1184,1206,201,955,958,102,229,248,0,71,184,-150,-211,-212,-150,-140,-28,14,56,-51,10654,10649,10592,10668,14.97871479,15.22679208,12.08164918,12.09557779,2.897065614,3.131214293,0.89821685,2.323158991,-2.669348666,-2.676683186,-1.771131816,-0.353524194
50,3,5,51,683,Virginia,Manassas city,42773,42692,42765,42642,-81,73,-123,160,684,711,98,302,299,62,382,412,6,177,431,-153,-498,-982,-147,-321,-551,4,12,16,67,67,67,67,16.00805083,16.64968914,7.067882093,7.001768005,8.94016874,9.647921131,4.142434207,10.09284953,-11.65498438,-22.99577318,-7.512550171,-12.90292365
50,3,5,51,685,Virginia,Manassas Park city,17217,17161,17082,16703,-56,-79,-379,9,33,34,10,41,41,-1,-8,-7,3,65,159,-59,-140,-550,-56,-75,-391,1,4,19,0,0,0,0,1.927401221,2.012727542,2.394650002,2.427112624,-0.467248781,-0.414385082,3.796396344,9.412461151,-8.176853664,-32.55882788,-4.38045732,-23.14636673
